,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
22275,3112,1,True,JUMP,251,3112,scale,sigmoid
22276,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22277,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22278,98,2,False,JUMP,251,13449,scale,sigmoid
22279,98,3,False,SCORE_DIST,251,13449,scale,sigmoid
22280,98,25,True,PERCENTILES,251,13449,scale,sigmoid
22281,147,1,False,JUMP,251,28,scale,sigmoid
22282,147,1,False,SCORE_DIST,251,28,scale,sigmoid
22283,147,25,True,PERCENTILES,251,28,scale,sigmoid
22284,3524,1,False,JUMP,251,3510,scale,sigmoid
22285,3524,1,False,SCORE_DIST,251,3510,scale,sigmoid
22286,3524,25,True,PERCENTILES,251,3510,scale,sigmoid
22287,10364,1,False,JUMP,251,3112,scale,sigmoid
22288,10364,1,False,SCORE_DIST,251,3112,scale,sigmoid
22289,10364,25,True,PERCENTILES,251,3112,scale,sigmoid
22290,147,1,True,JUMP,251,147,scale,sigmoid
22291,147,1,True,SCORE_DIST,251,147,scale,sigmoid
22292,147,25,True,PERCENTILES,251,147,scale,sigmoid
22293,10293,1,False,JUMP,251,13449,scale,sigmoid
22294,10293,1,False,SCORE_DIST,251,13449,scale,sigmoid
22295,10293,25,True,PERCENTILES,251,13449,scale,sigmoid
22296,221,1,False,JUMP,251,6751,scale,sigmoid
22297,221,1,False,SCORE_DIST,251,6751,scale,sigmoid
22298,221,25,True,PERCENTILES,251,6751,scale,sigmoid
22299,3497,1,False,JUMP,251,3510,scale,sigmoid
22300,3497,1,False,SCORE_DIST,251,3510,scale,sigmoid
22301,3497,25,False,PERCENTILES,251,3510,scale,sigmoid
22302,178,1,False,JUMP,251,6751,scale,sigmoid
22303,178,1,False,SCORE_DIST,251,6751,scale,sigmoid
22304,178,25,False,PERCENTILES,251,6751,scale,sigmoid
22305,3131,1,False,JUMP,251,3082,scale,sigmoid
22306,3131,1,False,SCORE_DIST,251,3082,scale,sigmoid
22307,3131,25,True,PERCENTILES,251,3082,scale,sigmoid
22308,49281,1,False,JUMP,251,3510,scale,sigmoid
22309,49281,2,False,SCORE_DIST,251,3510,scale,sigmoid
22310,49281,25,True,PERCENTILES,251,3510,scale,sigmoid
22311,10364,1,False,JUMP,251,3510,scale,sigmoid
22312,10364,1,False,SCORE_DIST,251,3510,scale,sigmoid
22313,10364,25,True,PERCENTILES,251,3510,scale,sigmoid
22314,388,1,False,JUMP,251,13449,scale,sigmoid
22315,388,1,False,SCORE_DIST,251,13449,scale,sigmoid
22316,388,25,True,PERCENTILES,251,13449,scale,sigmoid
22317,3202,1,True,JUMP,251,3202,scale,sigmoid
22318,3202,1,True,SCORE_DIST,251,3202,scale,sigmoid
22319,3202,25,True,PERCENTILES,251,3202,scale,sigmoid
22320,17931,1,False,JUMP,251,3510,scale,sigmoid
22321,17931,1,False,SCORE_DIST,251,3510,scale,sigmoid
22322,17931,25,True,PERCENTILES,251,3510,scale,sigmoid
22323,3112,1,True,JUMP,251,3112,scale,sigmoid
22324,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22325,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22326,2974,1,False,JUMP,251,6751,scale,sigmoid
22327,2974,1,False,SCORE_DIST,251,6751,scale,sigmoid
22328,2974,25,False,PERCENTILES,251,6751,scale,sigmoid
22329,3510,1,True,JUMP,251,3510,scale,sigmoid
22330,3510,1,True,SCORE_DIST,251,3510,scale,sigmoid
22331,3510,25,True,PERCENTILES,251,3510,scale,sigmoid
22332,29870,3,False,JUMP,251,3112,scale,sigmoid
22333,29870,3,False,SCORE_DIST,251,3112,scale,sigmoid
22334,29870,25,True,PERCENTILES,251,3112,scale,sigmoid
22335,301,1,False,JUMP,251,3112,scale,sigmoid
22336,301,2,False,SCORE_DIST,251,3112,scale,sigmoid
22337,301,25,False,PERCENTILES,251,3112,scale,sigmoid
22338,4857,1,False,JUMP,251,13449,scale,sigmoid
22339,4857,2,True,SCORE_DIST,251,13449,scale,sigmoid
22340,4857,25,True,PERCENTILES,251,13449,scale,sigmoid
22341,3082,1,True,JUMP,251,3082,scale,sigmoid
22342,3082,1,True,SCORE_DIST,251,3082,scale,sigmoid
22343,3082,25,True,PERCENTILES,251,3082,scale,sigmoid
22344,13449,1,True,JUMP,251,13449,scale,sigmoid
22345,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
22346,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22347,13449,1,False,JUMP,251,3202,scale,sigmoid
22348,13449,1,False,SCORE_DIST,251,3202,scale,sigmoid
22349,13449,25,True,PERCENTILES,251,3202,scale,sigmoid
22350,2052,1,False,JUMP,251,3510,scale,sigmoid
22351,2052,1,False,SCORE_DIST,251,3510,scale,sigmoid
22352,2052,25,False,PERCENTILES,251,3510,scale,sigmoid
22353,48354,1,True,JUMP,251,48354,scale,sigmoid
22354,48354,1,True,SCORE_DIST,251,48354,scale,sigmoid
22355,48354,25,True,PERCENTILES,251,48354,scale,sigmoid
22356,44692,1,False,JUMP,251,3112,scale,sigmoid
22357,44692,2,True,SCORE_DIST,251,3112,scale,sigmoid
22358,44692,25,True,PERCENTILES,251,3112,scale,sigmoid
22359,6751,2,True,JUMP,251,6751,scale,sigmoid
22360,6751,2,True,SCORE_DIST,251,6751,scale,sigmoid
22361,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22362,98,1,False,JUMP,251,3096,scale,sigmoid
22363,98,1,False,SCORE_DIST,251,3096,scale,sigmoid
22364,98,25,True,PERCENTILES,251,3096,scale,sigmoid
22365,13449,1,True,JUMP,251,13449,scale,sigmoid
22366,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
22367,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22368,3112,1,True,JUMP,251,3112,scale,sigmoid
22369,3112,2,True,SCORE_DIST,251,3112,scale,sigmoid
22370,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22371,388,1,False,JUMP,251,4857,scale,sigmoid
22372,388,1,False,SCORE_DIST,251,4857,scale,sigmoid
22373,388,25,False,PERCENTILES,251,4857,scale,sigmoid
22374,13449,1,True,JUMP,251,13449,scale,sigmoid
22375,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
22376,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22377,2162,1,False,JUMP,251,98,scale,sigmoid
22378,2162,2,False,SCORE_DIST,251,98,scale,sigmoid
22379,2162,25,True,PERCENTILES,251,98,scale,sigmoid
22380,3112,1,True,JUMP,251,3112,scale,sigmoid
22381,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22382,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22383,10364,1,False,JUMP,251,3202,scale,sigmoid
22384,10364,1,False,SCORE_DIST,251,3202,scale,sigmoid
22385,10364,25,True,PERCENTILES,251,3202,scale,sigmoid
22386,9304,1,False,JUMP,251,6751,scale,sigmoid
22387,9304,1,False,SCORE_DIST,251,6751,scale,sigmoid
22388,9304,25,False,PERCENTILES,251,6751,scale,sigmoid
22389,10293,1,False,JUMP,251,48354,scale,sigmoid
22390,10293,1,False,SCORE_DIST,251,48354,scale,sigmoid
22391,10293,25,True,PERCENTILES,251,48354,scale,sigmoid
22392,22,1,False,JUMP,251,4857,scale,sigmoid
22393,22,1,False,SCORE_DIST,251,4857,scale,sigmoid
22394,22,25,False,PERCENTILES,251,4857,scale,sigmoid
22395,20750,1,False,JUMP,251,3510,scale,sigmoid
22396,20750,1,False,SCORE_DIST,251,3510,scale,sigmoid
22397,20750,25,True,PERCENTILES,251,3510,scale,sigmoid
22398,32538,1,False,JUMP,251,3202,scale,sigmoid
22399,32538,1,False,SCORE_DIST,251,3202,scale,sigmoid
22400,32538,25,False,PERCENTILES,251,3202,scale,sigmoid
22401,10364,1,True,JUMP,251,10364,scale,sigmoid
22402,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22403,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22404,3131,1,False,JUMP,251,3202,scale,sigmoid
22405,3131,1,False,SCORE_DIST,251,3202,scale,sigmoid
22406,3131,25,True,PERCENTILES,251,3202,scale,sigmoid
22407,7066,1,False,JUMP,251,3510,scale,sigmoid
22408,7066,1,False,SCORE_DIST,251,3510,scale,sigmoid
22409,7066,25,True,PERCENTILES,251,3510,scale,sigmoid
22410,20750,3,False,JUMP,251,3096,scale,sigmoid
22411,20750,1,False,SCORE_DIST,251,3096,scale,sigmoid
22412,20750,25,False,PERCENTILES,251,3096,scale,sigmoid
22413,44692,1,False,JUMP,251,4857,scale,sigmoid
22414,44692,1,False,SCORE_DIST,251,4857,scale,sigmoid
22415,44692,25,True,PERCENTILES,251,4857,scale,sigmoid
22416,3202,1,False,JUMP,251,3112,scale,sigmoid
22417,3202,2,False,SCORE_DIST,251,3112,scale,sigmoid
22418,3202,25,True,PERCENTILES,251,3112,scale,sigmoid
22419,2781,1,False,JUMP,251,3112,scale,sigmoid
22420,2781,1,False,SCORE_DIST,251,3112,scale,sigmoid
22421,2781,25,True,PERCENTILES,251,3112,scale,sigmoid
22422,3202,1,False,JUMP,251,3112,scale,sigmoid
22423,3202,1,False,SCORE_DIST,251,3112,scale,sigmoid
22424,3202,25,True,PERCENTILES,251,3112,scale,sigmoid
22425,13449,1,True,JUMP,251,13449,scale,sigmoid
22426,13449,1,True,SCORE_DIST,251,13449,scale,sigmoid
22427,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22428,9751,1,False,JUMP,251,98,scale,sigmoid
22429,9751,1,False,SCORE_DIST,251,98,scale,sigmoid
22430,9751,25,False,PERCENTILES,251,98,scale,sigmoid
22431,3112,1,True,JUMP,251,3112,scale,sigmoid
22432,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22433,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22434,843,1,False,JUMP,251,4857,scale,sigmoid
22435,843,1,False,SCORE_DIST,251,4857,scale,sigmoid
22436,843,25,True,PERCENTILES,251,4857,scale,sigmoid
22437,214,2,False,JUMP,251,3202,scale,sigmoid
22438,214,1,False,SCORE_DIST,251,3202,scale,sigmoid
22439,214,25,False,PERCENTILES,251,3202,scale,sigmoid
22440,18048,1,False,JUMP,251,10364,scale,sigmoid
22441,18048,1,False,SCORE_DIST,251,10364,scale,sigmoid
22442,18048,25,False,PERCENTILES,251,10364,scale,sigmoid
22443,9166,1,False,JUMP,251,3202,scale,sigmoid
22444,9166,1,False,SCORE_DIST,251,3202,scale,sigmoid
22445,9166,25,False,PERCENTILES,251,3202,scale,sigmoid
22446,49281,2,False,JUMP,251,3112,scale,sigmoid
22447,49281,2,False,SCORE_DIST,251,3112,scale,sigmoid
22448,49281,25,True,PERCENTILES,251,3112,scale,sigmoid
22449,26776,1,False,JUMP,251,98,scale,sigmoid
22450,26776,1,False,SCORE_DIST,251,98,scale,sigmoid
22451,26776,25,True,PERCENTILES,251,98,scale,sigmoid
22452,10364,1,True,JUMP,251,10364,scale,sigmoid
22453,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22454,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22455,3096,1,False,JUMP,251,6751,scale,sigmoid
22456,3096,1,False,SCORE_DIST,251,6751,scale,sigmoid
22457,3096,25,True,PERCENTILES,251,6751,scale,sigmoid
22458,3254,1,False,JUMP,251,3202,scale,sigmoid
22459,3254,1,False,SCORE_DIST,251,3202,scale,sigmoid
22460,3254,25,False,PERCENTILES,251,3202,scale,sigmoid
22461,30579,3,True,JUMP,251,4857,scale,sigmoid
22462,30579,3,True,SCORE_DIST,251,4857,scale,sigmoid
22463,30579,25,True,PERCENTILES,251,4857,scale,sigmoid
22464,11087,1,False,JUMP,251,41428,scale,sigmoid
22465,11087,1,False,SCORE_DIST,251,41428,scale,sigmoid
22466,11087,25,False,PERCENTILES,251,41428,scale,sigmoid
22467,4857,1,False,JUMP,251,10364,scale,sigmoid
22468,4857,1,False,SCORE_DIST,251,10364,scale,sigmoid
22469,4857,25,True,PERCENTILES,251,10364,scale,sigmoid
22470,10364,1,False,JUMP,251,4857,scale,sigmoid
22471,10364,1,False,SCORE_DIST,251,4857,scale,sigmoid
22472,10364,25,True,PERCENTILES,251,4857,scale,sigmoid
22473,843,1,False,JUMP,251,3112,scale,sigmoid
22474,843,1,False,SCORE_DIST,251,3112,scale,sigmoid
22475,843,25,True,PERCENTILES,251,3112,scale,sigmoid
22476,8887,1,False,JUMP,251,3202,scale,sigmoid
22477,8887,1,False,SCORE_DIST,251,3202,scale,sigmoid
22478,8887,25,False,PERCENTILES,251,3202,scale,sigmoid
22479,224,1,False,JUMP,251,3112,scale,sigmoid
22480,224,1,False,SCORE_DIST,251,3112,scale,sigmoid
22481,224,25,True,PERCENTILES,251,3112,scale,sigmoid
22482,98,1,False,JUMP,251,10364,scale,sigmoid
22483,98,1,False,SCORE_DIST,251,10364,scale,sigmoid
22484,98,25,True,PERCENTILES,251,10364,scale,sigmoid
22485,6751,1,True,JUMP,251,6751,scale,sigmoid
22486,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22487,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22488,2781,1,False,JUMP,251,10364,scale,sigmoid
22489,2781,1,False,SCORE_DIST,251,10364,scale,sigmoid
22490,2781,25,False,PERCENTILES,251,10364,scale,sigmoid
22491,44692,1,False,JUMP,251,6751,scale,sigmoid
22492,44692,1,False,SCORE_DIST,251,6751,scale,sigmoid
22493,44692,25,True,PERCENTILES,251,6751,scale,sigmoid
22494,10364,1,True,JUMP,251,10364,scale,sigmoid
22495,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22496,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22497,2781,1,False,JUMP,251,4857,scale,sigmoid
22498,2781,1,False,SCORE_DIST,251,4857,scale,sigmoid
22499,2781,25,False,PERCENTILES,251,4857,scale,sigmoid
22500,4703,2,False,JUMP,251,3202,scale,sigmoid
22501,4703,1,False,SCORE_DIST,251,3202,scale,sigmoid
22502,4703,25,False,PERCENTILES,251,3202,scale,sigmoid
22503,4857,1,True,JUMP,251,4857,scale,sigmoid
22504,4857,1,True,SCORE_DIST,251,4857,scale,sigmoid
22505,4857,25,True,PERCENTILES,251,4857,scale,sigmoid
22506,308,1,False,JUMP,251,3202,scale,sigmoid
22507,308,2,False,SCORE_DIST,251,3202,scale,sigmoid
22508,308,25,False,PERCENTILES,251,3202,scale,sigmoid
22509,3510,1,False,JUMP,251,13449,scale,sigmoid
22510,3510,1,False,SCORE_DIST,251,13449,scale,sigmoid
22511,3510,25,True,PERCENTILES,251,13449,scale,sigmoid
22512,10364,1,True,JUMP,251,10364,scale,sigmoid
22513,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22514,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22515,3510,2,False,JUMP,251,3112,scale,sigmoid
22516,3510,3,False,SCORE_DIST,251,3112,scale,sigmoid
22517,3510,25,True,PERCENTILES,251,3112,scale,sigmoid
22518,30444,1,False,JUMP,251,10364,scale,sigmoid
22519,30444,1,False,SCORE_DIST,251,10364,scale,sigmoid
22520,30444,25,True,PERCENTILES,251,10364,scale,sigmoid
22521,3524,1,False,JUMP,251,3202,scale,sigmoid
22522,3524,1,False,SCORE_DIST,251,3202,scale,sigmoid
22523,3524,25,True,PERCENTILES,251,3202,scale,sigmoid
22524,6751,1,True,JUMP,251,6751,scale,sigmoid
22525,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22526,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22527,4857,1,True,JUMP,251,4857,scale,sigmoid
22528,4857,1,True,SCORE_DIST,251,4857,scale,sigmoid
22529,4857,25,True,PERCENTILES,251,4857,scale,sigmoid
22530,221,1,False,JUMP,251,13449,scale,sigmoid
22531,221,1,False,SCORE_DIST,251,13449,scale,sigmoid
22532,221,25,True,PERCENTILES,251,13449,scale,sigmoid
22533,1985,1,False,JUMP,251,147,scale,sigmoid
22534,1985,1,False,SCORE_DIST,251,147,scale,sigmoid
22535,1985,25,True,PERCENTILES,251,147,scale,sigmoid
22536,388,2,False,JUMP,251,44692,scale,sigmoid
22537,388,1,False,SCORE_DIST,251,44692,scale,sigmoid
22538,388,25,True,PERCENTILES,251,44692,scale,sigmoid
22539,371,1,False,JUMP,251,3082,scale,sigmoid
22540,371,2,False,SCORE_DIST,251,3082,scale,sigmoid
22541,371,25,False,PERCENTILES,251,3082,scale,sigmoid
22542,4857,1,True,JUMP,251,4857,scale,sigmoid
22543,4857,1,True,SCORE_DIST,251,4857,scale,sigmoid
22544,4857,25,True,PERCENTILES,251,4857,scale,sigmoid
22545,108,1,False,JUMP,251,13449,scale,sigmoid
22546,108,1,False,SCORE_DIST,251,13449,scale,sigmoid
22547,108,25,False,PERCENTILES,251,13449,scale,sigmoid
22548,10364,2,False,JUMP,251,98,scale,sigmoid
22549,10364,2,False,SCORE_DIST,251,98,scale,sigmoid
22550,10364,25,True,PERCENTILES,251,98,scale,sigmoid
22551,6751,1,True,JUMP,251,6751,scale,sigmoid
22552,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22553,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22554,371,1,False,JUMP,251,3202,scale,sigmoid
22555,371,1,False,SCORE_DIST,251,3202,scale,sigmoid
22556,371,25,True,PERCENTILES,251,3202,scale,sigmoid
22557,3131,1,False,JUMP,251,6751,scale,sigmoid
22558,3131,2,False,SCORE_DIST,251,6751,scale,sigmoid
22559,3131,25,True,PERCENTILES,251,6751,scale,sigmoid
22560,3202,1,True,JUMP,251,3202,scale,sigmoid
22561,3202,1,True,SCORE_DIST,251,3202,scale,sigmoid
22562,3202,25,True,PERCENTILES,251,3202,scale,sigmoid
22563,224,1,True,JUMP,251,224,scale,sigmoid
22564,224,1,True,SCORE_DIST,251,224,scale,sigmoid
22565,224,25,True,PERCENTILES,251,224,scale,sigmoid
22566,3002,1,False,JUMP,251,6751,scale,sigmoid
22567,3002,1,False,SCORE_DIST,251,6751,scale,sigmoid
22568,3002,25,True,PERCENTILES,251,6751,scale,sigmoid
22569,39851,1,False,JUMP,251,13449,scale,sigmoid
22570,39851,1,False,SCORE_DIST,251,13449,scale,sigmoid
22571,39851,25,False,PERCENTILES,251,13449,scale,sigmoid
22572,13449,1,True,JUMP,251,13449,scale,sigmoid
22573,13449,2,True,SCORE_DIST,251,13449,scale,sigmoid
22574,13449,25,True,PERCENTILES,251,13449,scale,sigmoid
22575,22,3,False,JUMP,251,48354,scale,sigmoid
22576,22,2,False,SCORE_DIST,251,48354,scale,sigmoid
22577,22,25,True,PERCENTILES,251,48354,scale,sigmoid
22578,6751,1,True,JUMP,251,6751,scale,sigmoid
22579,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22580,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22581,3096,2,True,JUMP,251,10364,scale,sigmoid
22582,3096,1,False,SCORE_DIST,251,10364,scale,sigmoid
22583,3096,25,True,PERCENTILES,251,10364,scale,sigmoid
22584,98,1,True,JUMP,251,98,scale,sigmoid
22585,98,1,True,SCORE_DIST,251,98,scale,sigmoid
22586,98,25,True,PERCENTILES,251,98,scale,sigmoid
22587,6751,1,True,JUMP,251,6751,scale,sigmoid
22588,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22589,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22590,3112,1,True,JUMP,251,3112,scale,sigmoid
22591,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22592,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22593,10364,1,False,JUMP,251,3510,scale,sigmoid
22594,10364,1,False,SCORE_DIST,251,3510,scale,sigmoid
22595,10364,25,True,PERCENTILES,251,3510,scale,sigmoid
22596,10364,1,False,JUMP,251,3202,scale,sigmoid
22597,10364,1,False,SCORE_DIST,251,3202,scale,sigmoid
22598,10364,25,True,PERCENTILES,251,3202,scale,sigmoid
22599,6751,1,True,JUMP,251,6751,scale,sigmoid
22600,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22601,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22602,3510,1,False,JUMP,251,3202,scale,sigmoid
22603,3510,1,False,SCORE_DIST,251,3202,scale,sigmoid
22604,3510,25,True,PERCENTILES,251,3202,scale,sigmoid
22605,30579,1,False,JUMP,251,3082,scale,sigmoid
22606,30579,1,False,SCORE_DIST,251,3082,scale,sigmoid
22607,30579,25,True,PERCENTILES,251,3082,scale,sigmoid
22608,147,1,False,JUMP,251,13449,scale,sigmoid
22609,147,1,False,SCORE_DIST,251,13449,scale,sigmoid
22610,147,25,True,PERCENTILES,251,13449,scale,sigmoid
22611,10364,1,True,JUMP,251,10364,scale,sigmoid
22612,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22613,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22614,10364,1,True,JUMP,251,10364,scale,sigmoid
22615,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22616,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22617,10364,1,True,JUMP,251,10364,scale,sigmoid
22618,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22619,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22620,10798,1,False,JUMP,251,3202,scale,sigmoid
22621,10798,1,False,SCORE_DIST,251,3202,scale,sigmoid
22622,10798,25,False,PERCENTILES,251,3202,scale,sigmoid
22623,3202,1,False,JUMP,251,3510,scale,sigmoid
22624,3202,1,False,SCORE_DIST,251,3510,scale,sigmoid
22625,3202,25,True,PERCENTILES,251,3510,scale,sigmoid
22626,13449,1,False,JUMP,251,10364,scale,sigmoid
22627,13449,1,False,SCORE_DIST,251,10364,scale,sigmoid
22628,13449,25,True,PERCENTILES,251,10364,scale,sigmoid
22629,4857,2,True,JUMP,251,3096,scale,sigmoid
22630,4857,2,True,SCORE_DIST,251,3096,scale,sigmoid
22631,4857,25,True,PERCENTILES,251,3096,scale,sigmoid
22632,11864,1,False,JUMP,251,3112,scale,sigmoid
22633,11864,2,False,SCORE_DIST,251,3112,scale,sigmoid
22634,11864,25,False,PERCENTILES,251,3112,scale,sigmoid
22635,308,4,False,JUMP,251,13449,scale,sigmoid
22636,308,3,False,SCORE_DIST,251,13449,scale,sigmoid
22637,308,25,False,PERCENTILES,251,13449,scale,sigmoid
22638,3510,1,False,JUMP,251,13449,scale,sigmoid
22639,3510,1,False,SCORE_DIST,251,13449,scale,sigmoid
22640,3510,25,True,PERCENTILES,251,13449,scale,sigmoid
22641,27073,1,False,JUMP,251,4857,scale,sigmoid
22642,27073,1,False,SCORE_DIST,251,4857,scale,sigmoid
22643,27073,25,False,PERCENTILES,251,4857,scale,sigmoid
22644,28,4,True,JUMP,251,4857,scale,sigmoid
22645,28,2,False,SCORE_DIST,251,4857,scale,sigmoid
22646,28,25,True,PERCENTILES,251,4857,scale,sigmoid
22647,3510,1,False,JUMP,251,13449,scale,sigmoid
22648,3510,1,False,SCORE_DIST,251,13449,scale,sigmoid
22649,3510,25,True,PERCENTILES,251,13449,scale,sigmoid
22650,147,3,True,JUMP,251,3510,scale,sigmoid
22651,147,1,False,SCORE_DIST,251,3510,scale,sigmoid
22652,147,25,True,PERCENTILES,251,3510,scale,sigmoid
22653,34298,1,False,JUMP,251,6751,scale,sigmoid
22654,34298,1,False,SCORE_DIST,251,6751,scale,sigmoid
22655,34298,25,True,PERCENTILES,251,6751,scale,sigmoid
22656,3510,3,False,JUMP,251,3112,scale,sigmoid
22657,3510,1,False,SCORE_DIST,251,3112,scale,sigmoid
22658,3510,25,True,PERCENTILES,251,3112,scale,sigmoid
22659,3112,1,True,JUMP,251,3112,scale,sigmoid
22660,3112,1,True,SCORE_DIST,251,3112,scale,sigmoid
22661,3112,25,True,PERCENTILES,251,3112,scale,sigmoid
22662,20204,1,False,JUMP,251,4857,scale,sigmoid
22663,20204,2,False,SCORE_DIST,251,4857,scale,sigmoid
22664,20204,25,True,PERCENTILES,251,4857,scale,sigmoid
22665,3510,1,True,JUMP,251,3510,scale,sigmoid
22666,3510,1,True,SCORE_DIST,251,3510,scale,sigmoid
22667,3510,25,True,PERCENTILES,251,3510,scale,sigmoid
22668,49281,2,False,JUMP,251,147,scale,sigmoid
22669,49281,2,False,SCORE_DIST,251,147,scale,sigmoid
22670,49281,25,True,PERCENTILES,251,147,scale,sigmoid
22671,6751,1,True,JUMP,251,6751,scale,sigmoid
22672,6751,1,True,SCORE_DIST,251,6751,scale,sigmoid
22673,6751,25,True,PERCENTILES,251,6751,scale,sigmoid
22674,10364,1,True,JUMP,251,10364,scale,sigmoid
22675,10364,1,True,SCORE_DIST,251,10364,scale,sigmoid
22676,10364,25,True,PERCENTILES,251,10364,scale,sigmoid
22677,10364,1,False,JUMP,251,3112,scale,sigmoid
22678,10364,1,False,SCORE_DIST,251,3112,scale,sigmoid
22679,10364,25,True,PERCENTILES,251,3112,scale,sigmoid
22680,3510,1,False,JUMP,251,3112,scale,sigmoid
22681,3510,1,False,SCORE_DIST,251,3112,scale,sigmoid
22682,3510,25,True,PERCENTILES,251,3112,scale,sigmoid
22683,17931,1,False,JUMP,251,3510,scale,sigmoid
22684,17931,1,False,SCORE_DIST,251,3510,scale,sigmoid
22685,17931,25,True,PERCENTILES,251,3510,scale,sigmoid
22686,3630,1,False,JUMP,251,3096,scale,sigmoid
22687,3630,1,False,SCORE_DIST,251,3096,scale,sigmoid
22688,3630,25,False,PERCENTILES,251,3096,scale,sigmoid
22689,37450,1,False,JUMP,251,6751,scale,sigmoid
22690,37450,1,False,SCORE_DIST,251,6751,scale,sigmoid
22691,37450,25,False,PERCENTILES,251,6751,scale,sigmoid
22692,147,1,False,JUMP,251,3202,scale,sigmoid
22693,147,1,False,SCORE_DIST,251,3202,scale,sigmoid
22694,147,25,True,PERCENTILES,251,3202,scale,sigmoid
22695,45,1,False,JUMP,251,10364,scale,sigmoid
22696,45,1,False,SCORE_DIST,251,10364,scale,sigmoid
22697,45,25,False,PERCENTILES,251,10364,scale,sigmoid
22698,24960,2,False,JUMP,251,3112,scale,sigmoid
22699,24960,1,False,SCORE_DIST,251,3112,scale,sigmoid
